== qwen36 Phase-2 engine | cache=256/layer bits=4 pilot=0 wide=1 hot=0 smooth=0.30 conf=0.92 ==
[tok] loaded 248044 pieces (max id 248043) from /mnt/ai-ssd/huggingface/hub/models--Kreuzzelg--qwen36-35b-a3b-colibri-i4/snapshots/9ccfbfa09bc55410a9c9102558ee63077d8a477d/tokenizer.json
[enc] prompt tokens: 15 | generating 16 new tokens
[meta] loaded: q_heads=16 kv_heads=2 head_dim=256 q_head_dim=512 k_head_dim=256 v_head_dim=256 o_in=4096 rotary_dim=64 n_experts=256 topk=8 inter=512 shared_inter=512 n_group=1 topk_group=1 attn_output_gate=1 n_active=10
[meta] DeltaNet: vheads=32 kheads=16 kdim=128 vdim=128 convk=4 conv_dim=8192
resident weights loaded in 10.8s | RSS after load: 9.23 GB
[dense-i8] 291 matrices quantized in 0.8 s, 7.2 GB f32 freed
[CUDA] device 0: Tesla P40, 25.6 GB VRAM, sm_61
[CUDA] device 1: Tesla P40, 25.6 GB VRAM, sm_61
[qtier] dev 0: 23.7 GB free, budget 22.7 GB (~15349 experts)
[qtier] dev 1: 23.7 GB free, budget 22.7 GB (~15349 experts)
[qtier] CUDA VRAM expert tier active: 2 device(s), 1.52 MB/expert
[gpu] MoE experts -> CUDA VRAM tier
[qwen36] int4 packed weights detected — unpacking to int8 in slot
[qtier] warmstart (parallel): all 10240 experts in RAM (int8 only for non-residents), 10240 in VRAM -- 45.7 s
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.022799915 max_abs=0.0030164877 cosine=0.99974064 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.021903383 max_abs=0.0044491738 cosine=0.9997702 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.020120648 max_abs=0.0030243443 cosine=0.99979796 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.029094453 max_abs=0.003725281 cosine=0.99958204 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.02785495 max_abs=0.0031250925 cosine=0.99961354 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.022709686 max_abs=0.0032987036 cosine=0.9997451 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.025971005 max_abs=0.0032327184 cosine=0.99966406 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.02228535 max_abs=0.0028519575 cosine=0.99975169 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.02241987 max_abs=0.0028332397 cosine=0.99974942 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.021657156 max_abs=0.0033088764 cosine=0.99976559 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.02152071 max_abs=0.0028013475 cosine=0.99977272 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.019979164 max_abs=0.0045315558 cosine=0.99980056 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.01973087 max_abs=0.0026296042 cosine=0.99980533 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.025775379 max_abs=0.0044673933 cosine=0.99966842 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.022627282 max_abs=0.0043181565 cosine=0.99974535 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.021721102 max_abs=0.0039923079 cosine=0.99976479 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.024335184 max_abs=0.0046810862 cosine=0.9997039 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.06406902 max_abs=0.0067161173 cosine=0.9980127 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.066833109 max_abs=0.00564388 cosine=0.99777601 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.026963373 max_abs=0.0053615198 cosine=0.99965718 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.021261312 max_abs=0.0023248857 cosine=0.99977402 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.023297972 max_abs=0.0045133643 cosine=0.9997295 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.020476945 max_abs=0.0019553378 cosine=0.9997908 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.025946735 max_abs=0.0026743575 cosine=0.99966435 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.02565615 max_abs=0.0047283545 cosine=0.999672 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.029571548 max_abs=0.0044514798 cosine=0.99956552 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.02098463 max_abs=0.0022872724 cosine=0.99977992 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.031109803 max_abs=0.0070673451 cosine=0.99952704 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.021655484 max_abs=0.0026956182 cosine=0.99976737 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.031565143 max_abs=0.014051691 cosine=0.99952365 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.025045851 max_abs=0.0049755163 cosine=0.99968857 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.020727434 max_abs=0.0029406007 cosine=0.99978532 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.025249393 max_abs=0.0062329844 cosine=0.99968188 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.029394171 max_abs=0.0024944023 cosine=0.99956799 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.029173121 max_abs=0.0027926806 cosine=0.99957439 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.023971088 max_abs=0.0031008795 cosine=0.99971609 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.023039561 max_abs=0.0021303069 cosine=0.99973456 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.019695495 max_abs=0.0021495 cosine=0.99980708 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.01884584 max_abs=0.0029439516 cosine=0.99982269 finite=1
[w4a8-groupwise-shadow] rows=7 width=2048 rel_l2=0.021758933 max_abs=0.0027709622 cosine=0.99976496 finite=1
[w4a8-groupwise-shadow] rows=1 width=2048 rel_l2=0.020523295 max_abs=0.0020676274 cosine=0.99979306 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.018914299 max_abs=0.0032065734 cosine=0.99982143 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.023806689 max_abs=0.0056813098 cosine=0.99971709 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.0223431 max_abs=0.0025293799 cosine=0.99975184 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.023420958 max_abs=0.0033590341 cosine=0.9997257 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.023038326 max_abs=0.0036273267 cosine=0.99973469 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.022985298 max_abs=0.0034800731 cosine=0.99973581 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.090984795 max_abs=0.0068054534 cosine=0.99597817 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.072105486 max_abs=0.0044033304 cosine=0.99740086 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.021961753 max_abs=0.002855191 cosine=0.99975966 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.023563164 max_abs=0.0054455418 cosine=0.99972571 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.025146686 max_abs=0.0037814314 cosine=0.99968377 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.019284716 max_abs=0.0034132339 cosine=0.99981609 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.022319316 max_abs=0.0023602257 cosine=0.99975093 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.021877556 max_abs=0.0035371557 cosine=0.9997609 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.025925026 max_abs=0.0035779364 cosine=0.99966393 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.025457231 max_abs=0.0050240122 cosine=0.99967637 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.022198973 max_abs=0.0030180253 cosine=0.99975564 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.026088128 max_abs=0.0078044236 cosine=0.99967471 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.027055765 max_abs=0.004731397 cosine=0.99963531 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.026586129 max_abs=0.0098797679 cosine=0.99965751 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.027114796 max_abs=0.014768749 cosine=0.99964358 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.02141514 max_abs=0.0042547174 cosine=0.99977465 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.031230833 max_abs=0.010277061 cosine=0.99954186 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.028552515 max_abs=0.0040874244 cosine=0.99959268 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.023244119 max_abs=0.0039667375 cosine=0.99973165 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.026981988 max_abs=0.0059250891 cosine=0.99963598 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.019211167 max_abs=0.004436411 cosine=0.99981551 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.023112572 max_abs=0.0044662058 cosine=0.99973384 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.018709429 max_abs=0.0022058178 cosine=0.99982736 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.023086567 max_abs=0.0040938444 cosine=0.99973356 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.017306595 max_abs=0.0034006983 cosine=0.99985028 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.021739772 max_abs=0.0052939476 cosine=0.99976377 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.030727929 max_abs=0.0041741264 cosine=0.99953308 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.026686223 max_abs=0.0036842488 cosine=0.99964446 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.02435916 max_abs=0.0035713539 cosine=0.99970676 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.025237082 max_abs=0.0052213455 cosine=0.9996827 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.098294309 max_abs=0.02205988 cosine=0.99578129 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.087312543 max_abs=0.0046643403 cosine=0.99618859 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.024579216 max_abs=0.0030940399 cosine=0.99970146 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.028016717 max_abs=0.0078068972 cosine=0.99960751 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.023888837 max_abs=0.0035691755 cosine=0.99971514 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.025886242 max_abs=0.0044118166 cosine=0.9996739 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.022987297 max_abs=0.0028207304 cosine=0.99973791 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.022157354 max_abs=0.0032542588 cosine=0.9997551 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.02551052 max_abs=0.002867368 cosine=0.99967456 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.021854927 max_abs=0.0038832556 cosine=0.99977327 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.025509481 max_abs=0.0031019077 cosine=0.99967468 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.021952112 max_abs=0.0042667668 cosine=0.99975916 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.022468941 max_abs=0.0041129589 cosine=0.99974754 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.027197613 max_abs=0.0049666036 cosine=0.99963562 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.021942006 max_abs=0.0044310093 cosine=0.99976018 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.02181039 max_abs=0.0039235689 cosine=0.99976379 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.026677261 max_abs=0.0047639608 cosine=0.9996463 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.027186233 max_abs=0.0058931299 cosine=0.99963362 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.028165385 max_abs=0.0034119263 cosine=0.99960358 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.029240436 max_abs=0.0031409346 cosine=0.99960591 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.020003102 max_abs=0.0033355597 cosine=0.99980055 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.022088995 max_abs=0.0032237619 cosine=0.99975685 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.022001519 max_abs=0.0035524198 cosine=0.99975794 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.023618583 max_abs=0.006554598 cosine=0.99972249 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.020147654 max_abs=0.0046314487 cosine=0.99979813 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.02811077 max_abs=0.011332914 cosine=0.99960856 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.024252777 max_abs=0.0037214807 cosine=0.99970616 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.022764278 max_abs=0.003950147 cosine=0.99974314 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.024954736 max_abs=0.0042975936 cosine=0.99968869 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.027986348 max_abs=0.0035669319 cosine=0.99960888 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.096267928 max_abs=0.0071537681 cosine=0.99539816 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.087531893 max_abs=0.013411492 cosine=0.99616206 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.024086732 max_abs=0.0026036594 cosine=0.99971028 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.023550356 max_abs=0.0042533465 cosine=0.99972377 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.027140771 max_abs=0.0029700622 cosine=0.99963819 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.025300079 max_abs=0.0043411925 cosine=0.99968166 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.026476877 max_abs=0.0027363561 cosine=0.99965337 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.02808731 max_abs=0.0031279279 cosine=0.99960952 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.027443596 max_abs=0.0019624429 cosine=0.99962335 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.025390775 max_abs=0.002121957 cosine=0.99967775 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.025208353 max_abs=0.0037159026 cosine=0.99968469 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.024270127 max_abs=0.0034808256 cosine=0.99970807 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.023537743 max_abs=0.0044682994 cosine=0.99972295 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.026328415 max_abs=0.0034096297 cosine=0.99965368 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.020938149 max_abs=0.0042065326 cosine=0.99978172 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.022822885 max_abs=0.0039914772 cosine=0.99974065 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.026369812 max_abs=0.0039092116 cosine=0.99965553 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.031193098 max_abs=0.0040674079 cosine=0.99951519 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.027889619 max_abs=0.0028801635 cosine=0.9996162 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.030178462 max_abs=0.0026096478 cosine=0.99956066 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.022369164 max_abs=0.0049667703 cosine=0.99974979 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.0220736 max_abs=0.0031414665 cosine=0.99975698 finite=1
[w4a8-groupwise-shadow] rows=1 width=2048 rel_l2=0.022589869 max_abs=0.0049326867 cosine=0.99974562 finite=1
[w4a8-groupwise-shadow] rows=7 width=2048 rel_l2=0.021219858 max_abs=0.0031917486 cosine=0.99977611 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.020875812 max_abs=0.0060097128 cosine=0.99978208 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.021533788 max_abs=0.0047990701 cosine=0.99976819 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.026576004 max_abs=0.003774222 cosine=0.99964784 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.02612999 max_abs=0.0045982841 cosine=0.99965867 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.026902557 max_abs=0.0036683604 cosine=0.99963853 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.027925018 max_abs=0.0031585991 cosine=0.99961025 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.093377717 max_abs=0.007009726 cosine=0.99566748 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.11806546 max_abs=0.0046933275 cosine=0.99316239 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.025483808 max_abs=0.002764808 cosine=0.99967839 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.022170371 max_abs=0.0031590555 cosine=0.99975465 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.024888407 max_abs=0.0018824614 cosine=0.99969583 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.023434191 max_abs=0.0021844264 cosine=0.99972538 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.025575484 max_abs=0.0019640308 cosine=0.99967305 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.024677504 max_abs=0.0034429431 cosine=0.9996955 finite=1
[w4a8-groupwise-shadow] rows=1 width=2048 rel_l2=0.023756926 max_abs=0.0021145251 cosine=0.99972507 finite=1
[w4a8-groupwise-shadow] rows=7 width=2048 rel_l2=0.028600689 max_abs=0.0067885099 cosine=0.99959145 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.023842858 max_abs=0.0035407506 cosine=0.99972112 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.027352915 max_abs=0.0081062801 cosine=0.99963654 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.025860207 max_abs=0.0037085302 cosine=0.99967332 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.023572029 max_abs=0.0041221641 cosine=0.99972433 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.022802228 max_abs=0.0036593378 cosine=0.99974037 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.020493446 max_abs=0.0075823367 cosine=0.99979088 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.023942097 max_abs=0.0027083158 cosine=0.99971372 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.029643153 max_abs=0.0032387371 cosine=0.99956058 finite=1
[w4a8-groupwise-shadow] rows=1 width=2048 rel_l2=0.021985992 max_abs=0.0030913798 cosine=0.99975844 finite=1
[w4a8-groupwise-shadow] rows=7 width=2048 rel_l2=0.026862594 max_abs=0.0034503415 cosine=0.99963914 finite=1
[w4a8-groupwise-shadow] rows=1 width=2048 rel_l2=0.024071102 max_abs=0.0020657064 cosine=0.99971774 finite=1
[w4a8-groupwise-shadow] rows=7 width=2048 rel_l2=0.021495286 max_abs=0.0033901967 cosine=0.99976911 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.024817663 max_abs=0.0057169721 cosine=0.99969214 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.023441113 max_abs=0.004419219 cosine=0.99972722 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.024006691 max_abs=0.0041789231 cosine=0.99971193 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.022606023 max_abs=0.005596282 cosine=0.99974445 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.024511885 max_abs=0.0034466852 cosine=0.99969972 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.025688473 max_abs=0.0033935085 cosine=0.99967063 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.027119623 max_abs=0.00385638 cosine=0.99963411 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.025054073 max_abs=0.0039976239 cosine=0.99968828 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.08431301 max_abs=0.0064972271 cosine=0.99644501 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.10296484 max_abs=0.0053003281 cosine=0.99469609 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.023337579 max_abs=0.0029846318 cosine=0.99973114 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.022814054 max_abs=0.0035457574 cosine=0.99973988 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.024789552 max_abs=0.0024596499 cosine=0.99969391 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.024337399 max_abs=0.0034450814 cosine=0.99970657 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.025672037 max_abs=0.0028248611 cosine=0.99967074 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.024850844 max_abs=0.0039209276 cosine=0.99969159 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.023346753 max_abs=0.0020151049 cosine=0.99972926 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.025280945 max_abs=0.0029400447 cosine=0.9996804 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.02435703 max_abs=0.0026432034 cosine=0.99970612 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.027881323 max_abs=0.0082527429 cosine=0.99961125 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.024640263 max_abs=0.0027303556 cosine=0.99970028 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.024006912 max_abs=0.004165709 cosine=0.99971311 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.022305031 max_abs=0.0033319979 cosine=0.99975725 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.022006581 max_abs=0.0052006369 cosine=0.99976315 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.029579317 max_abs=0.0036691753 cosine=0.99956256 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.023714188 max_abs=0.0037726089 cosine=0.99972019 finite=1
[w4a8-groupwise-shadow] rows=7 width=2048 rel_l2=0.027842074 max_abs=0.0037484542 cosine=0.99961259 finite=1
[w4a8-groupwise-shadow] rows=1 width=2048 rel_l2=0.023303417 max_abs=0.0025773719 cosine=0.99972915 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.023288777 max_abs=0.0042576566 cosine=0.99972883 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.022355522 max_abs=0.0037312078 cosine=0.99975019 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.024452078 max_abs=0.0052646939 cosine=0.99970101 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.01964096 max_abs=0.0028581396 cosine=0.99980735 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.021069653 max_abs=0.0042731743 cosine=0.99977849 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.018833092 max_abs=0.0039883293 cosine=0.99982289 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.028017549 max_abs=0.0031032003 cosine=0.99961505 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.026220974 max_abs=0.0033441558 cosine=0.99965705 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.028418227 max_abs=0.0046836734 cosine=0.99959709 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.025808309 max_abs=0.003223395 cosine=0.99966692 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.09014717 max_abs=0.0050801225 cosine=0.99595299 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.10059098 max_abs=0.0047704508 cosine=0.99504592 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.022311865 max_abs=0.0031913444 cosine=0.99975114 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.023094507 max_abs=0.0039524836 cosine=0.99973333 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.024632224 max_abs=0.0025631497 cosine=0.99969884 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.024636828 max_abs=0.0025301166 cosine=0.99969681 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.02536223 max_abs=0.0049468894 cosine=0.99967833 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.024608904 max_abs=0.0024017859 cosine=0.99969824 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.024593543 max_abs=0.0030330789 cosine=0.99969886 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.024842993 max_abs=0.0026261564 cosine=0.99969164 finite=1
